text,rating,product_topic,label_ai_generated
Product lost all bleaching ability after first use. I have used V40 for years to bleach deer skulls and never had this problem. Total waste of my money!,1,real_product,0
"I have had these extensions for 5 months now and still holding up great.  First off the blonde ombre is true to color as pictured! I have been installing my own extensions for some time now. I used these to sew micro beads on wefts cut to my size.  Minimal shedding when I cut them! I like thicker hair so I double up the wefts after I sew on the beads. I actually didn’t even use all of the hair, and still have some left over! I wash my hair once a week while the extensions are in, and use oils to care for them between washes. I using argon oil conditioning masks when I wash as well. If you care for this hair, it doesn’t shed and doesn’t get frizzy. They are extensions so if you use the wrong product, they will get frizzy. I swear by moresoo being the longest lasting extensions I’ve purchased on Amazon. I will continue to buy this brand for all my hair extensions.",5,real_product,0
This hair straightening brush is a game-changer for achieving silky smooth and stylish hair with ease.,3,hair styling tools,1
"Comparable to a higher-end model, this straightener delivers near-identical results at a much lower cost overall.",4,hair straightener,1
"Honestly not worth the price, balm gets sticky and combs are flimsy too.",2,beard/mustache grooming kit,1
"I thought this was red, turnsvout it’s orange!  Why can’t they tell you the colors?",1,real_product,0
"I've been using it for a couple weeks now, it's pretty decent but the surface is very small. I think it would be much easier to use if it were a bit larger.",4,real_product,0
If you wear headbands these are great choice!  Very comfortable and pliable. The tiny comb grips keep your hair in place. Very chic! Perfect for an evening out or adding some zest to your day. Even if you don’t wear headbands you might want to give these a try.  Especially if you’re looking to add “pizzazz” to your style!,5,real_product,0
"These headbands are great, they have style and made sturdy, love",5,real_product,0
I purchased the body lotion for myself as a quick hydration fix after a flight.,3,body lotion,1
"This body lotion is an absolute steal for its affordable price, offering incredibly rich and long-lasting moisture that rivals much pricier products.",5,body lotion,1
"The brushes arrived surprisingly quickly in sturdy packaging, a pleasant change from typical online beauty deliveries.",4,makeup brushes,1
I purchased this wig for a friend's cosplay event and it completely fell apart within hours.,1,hair extensions/wigs,1
"Lovely serum, the compact box was so easy to pack and ship, arrived quickly, just a shame about the slightly loose lid that made a mess when I first opened it. 4/5, product really works for acne scars and skin feels smooth.",4,skincare serum,1
Absorbs well. Like the way it feels on my face.,5,real_product,0
"Like other reviewers have stated, it's super watered down compared to other competing brands, hence the cheaper price tag. Sure, it does the job, but while going through a lot more product to achieve the desired effect. I'll be going back to another brand. That or switching completely to powder to make my own, which I heard is the cheapest of all!",2,real_product,0
"Impressive and eco-friendly packaging, a nice touch on an already reliable and gentle broad-spectrum sunscreen.",4,sunscreen,1
"This is a liquid/cream not a stick deodorant. The company does make a stick version. I don't know if it's sold on Amazon. I haven't used deodorant in about 40 years, but I was looking for something that would help with under-boob and nether-region sweat management. Works great!",5,real_product,0
"""Honestly not impressed with these hair styling tools, heat didn't distribute evenly.""",2,hair styling tools,1
"Spot on color. Lasts all day even thru the meals, as long as they are not greasy. Non drying.",5,real_product,0
"Not gonna lie, decent value for a low price, but quality control is a bit wonky - some lashes fall off easily or have uneven glue.",3,false eyelashes,1
"Overpriced and poorly made, the press-on nails chipped within a day and the polish formula is subpar.",1,nail polish/press-on nails,1
I'm thrilled with the eco-friendly compact design that arrived exactly on the expected delivery date.,5,sunscreen,1
"""Love the eco-friendly packaging but serum itself didn't live up to claims, broke me out""",2,skincare serum,1
"The high price of these hair straighteners is somewhat justified by their long-lasting ceramic plates and quick heat-up time, but they may not be worth it for those on a tight budget.  I'd say they are very easy to use for beginners, and the temperature controls allow for plenty of customization to",4,hair styling tools,1
"This moisturizer arrived in a convenient travel-sized container that fits perfectly in my toiletry bag, which instantly won me over to its overall high-quality product and soothing results.",5,facial moisturizer,1
"this deodorant's not as good as dove dry spray, wears off way faster",3,deodorant,1
"Game-changer for everyday makeup, these lashes are incredibly easy to apply and look natural with just a little practice.",5,false eyelashes,1
"The brightening essence in these face masks is nice, but results feel fleeting and inconsistent overall.",2,face masks,1
"I ordered them last week and I was concerned when I read some of the reviews that it was hard to get open but when I got them you're at the house it was a snap and so I ordered two more, I think you just have to be careful that you order the specific pureology  pumps because it makes a big difference. The pumps allow you to use less shampoo and conditioner and has come in very very handy",5,real_product,0
Feels really nice on my hair and I like that its not too thick. My hair feels more weightless rather then weighed down.,5,real_product,0
They are simple but unfortunately they don't work at all with my curlers which are metal and have only a few holes. It just doesn't work. I wished I can find these old curlers which could be fixed with these roller picks.,4,real_product,0
"There were no ratings, so I decided to take a chance. I was EXTREMELY pleased with my purchase. It came early, packed and packed again, factory sealed. Just look at these rich and not powdery AT ALL! It goes on perfectly even using the fingers. This is a Hidden Gem for sure!",5,real_product,0
"This is a good styling product for my short, curly hair",4,real_product,0
Its unparalleled hydration retention is what sets this moisturizer apart from the rest beautifully.,5,facial moisturizer,1
"The stencils is great it matched my eyebrow shape well. The stamp itself, it was a no go. It wasn’t getting any of the powder on the sponge, to get that flawless brow look. The color is off as well. I ordered a dark brown, and the color is too light.",1,real_product,0
"I bought this body lotion for myself to moisturize my dry skin over the winter months but was disappointed to find it sat on the surface of my skin without being absorbed, which is especially frustrating given the rich and expensive price tag.",1,body lotion,1
The bottles leaked inside the little packaging I had put them in.,1,real_product,0
This makes it so easy to fix small mistakes without messing up your makeup.,5,real_product,0
Love love love these! I don't even need makeup remover when I use these.,5,real_product,0
"I have used it twice now and need to keep making sure it doesn’t slip while using it. I’m considering just returning it and getting a blow dryer that will work with the black orchid diffuser without an adapter. That being said, it is made of good quality material and I’m sure works great with something that doesn’t weigh as much as my diffuser.",3,real_product,0
"Bought this for myself, but didn't live up to the hydrating claims, okay I guess.",3,face masks,1
This is a nice wallet to go inside your purse.  It is worth the money.  It is roomy and sturdy.  I love anchors!,5,real_product,0
Spray blends well with recipes and is easier to spread on toast,5,real_product,0
"Huge tube, but it doesn't stay on your lips very long and feels greasy.",3,real_product,0
"This is a decent quality wig for the price but keep in mind there is a red tint to it, so if you are looking for brown this ain't it.",4,real_product,0
Love what it does for my hair color!,5,real_product,0
Let me just start by saying that I love this brush! I wanted to buy a new countour brush but did not want the hefty price. I 100% recommend buying this brush if you are looking for a countour brush with a soft yet firm feel to it. My makeup application has never been easier.,5,real_product,0
"These are so pretty and there are so many different patterns to choose from, including stemmed roses. I love them!",5,real_product,0
"Love scent,my hair looks very shiny and texture is soft",5,real_product,0
"The body lotion arrived in a very compact and sturdy pump dispenser that helps prevent spills during transportation but the lid occasionally gets stuck due to its airtight seal which can be somewhat frustrating to deal with. 
As for the lotion itself, it absorbs quickly and provides decent hydration but lacks a rich and luxurious",3,body lotion,1
"It smells nice, but it really doesn't smell like eucalyptus or mint at all. It actually smells like a mellow lemongrass which was very unexpected but not altogether unwelcome.",3,real_product,0
"Just the right amount of stretch, very comfortable and very cute!!",5,real_product,0
"Not worth the 40 dollar price tag, just an okay serum that doesn't make a huge difference in my skin.",2,skincare serum,1
Either I don't understand how to apply these or they are just awful. Not sure which. I have 3 stars because I did receive what I was supposed to but these do not work at all and they make my eyelid skin irritated.,3,real_product,0
"Amazing value for a mere $5, this shampoo and conditioner duo left my hair feeling silky smooth and smelling incredible.",5,shampoo and conditioner,1
"Not gonna lie, this body lotion is decent, leaves my skin feeling smooth and hydrated, but not wow-worthy at all, thus the four-star rating.",4,body lotion,1
"Exceptional quality lashes arrived promptly, carefully packaged, and exceeded my expectations with long-lasting, flirty, and totally transformative results.",5,false eyelashes,1
"I received the wrong item. Instead of an eyelash curler pad, I received a child’s chew toy. No way to return the item.",1,real_product,0
"Temperature control is wonky, heat setting often defaults to scorching hot, ruined my hair and the warranty.",1,hair styling tools,1
There’s a Christmas gift to my mother. She was very happy and surprised. She loves Estee Lauder. Ship quick and great service. Thank you,5,real_product,0
I buy the 32 oz shampoo & conditioner & put them in these smaller bottles & they work great!,5,real_product,0
These worked great to help me care for my nails during the virus shelter in place.,5,real_product,0
these makeup brushes are decent but kinda flimsy and sheds alot.,3,makeup brushes,1
The rods do not stay twisted they pop back straight and the rod falls out your hair useless. Do not buy ladies,1,real_product,0
Once my new shower cap arrived I couldn't wait to try it out. I color my hair and don't like to wash it every day so that the color lasts longer. I have tried different brands of shower caps and cloth hair wraps that still let water in. My new silky shower cap fit well and kept the water out. The cap is comfortable and the material feels good. There is no cheap plastic on this shower cap. I plan on buying several more in other colors/prints.,5,real_product,0
"For the price I paid, I expected better heat distribution and less frizz, but this hair straightener failed to deliver on both counts.",2,hair straightener,1
"I was so excited for this lava rock bracelet, however, mine broke in 4 days and my husbands is almost broke now in a week. The look is great, but the internal material needs to be stronger.",1,real_product,0
"Always loved caboodles, now it is my granddaughters first makeup case as well! She loves it too",5,real_product,0
The beard/mustache grooming kit's overpriced claim of high-quality products does not live up to its $25 price tag which should be more like $10 given the flimsy design and ineffective tools.,1,beard/mustache grooming kit,1
I love the way this shampoo makes my hair so soft and the scent is refreshing. When the package arrive at my home the top was broken and the shampoo was inside the package. Thats why i gave it 4 stars.,4,real_product,0
These hair extensions/wigs are a total game-changer for anyone struggling with hair loss or looking to enhance their natural locks.,4,hair extensions/wigs,1
I’ve been looking for it and I’ve got on time,5,real_product,0
"I love this soap!  It is gentle on my skin, smells natural not synthetic, and looks pretty,too.  I also like repurposing the container it comes in.",5,real_product,0
"Overall a decent body lotion that provides good moisturizing properties without leaving a greasy residue, a solid choice for everyday use if you don't mind a neutral fragrance.",4,body lotion,1
"I swear, I'll never waste my money on these flimsy fake lashes again they just clung to my eyelid.",1,false eyelashes,1
I have skin problems from auto immune disease and this is 1 of the best things that works applying makeup n I have to have 30 brushes This beats them all.,5,real_product,0
I like this but make sure to apply it after moisturizer because it will clump up and look white cast.,5,real_product,0
"I love these for makeup removal. They are gentle, yet very effective. I am 54 years old! I can't be scrubbing my facial skin! These effectively remove even eye makeup without aggressive scrubbing!",5,real_product,0
Packaging fell apart but arrived in 2 days so that's a plus. Not impressed with the mask.,2,face masks,1
These makeup brushes surprisingly outshine a similar high-end brand in quality and durability by a margin.,4,makeup brushes,1
I was expecting a game-changer but this moisturizer falls flat in the hydration department.,2,facial moisturizer,1
"The EcoGlow facial moisturizer arrived promptly and in eco-friendly packaging, making a great first impression before its nourishing effects took over.",5,facial moisturizer,1
"Great brushes for my daughter's long curls! They saved me from hearing a lot of ""mom that hurts""! 🙂",5,real_product,0
"a bit tedious to cut out, but worked well and were a perfect addition to goody bags",4,real_product,0
"""Comparable to the Chi Air but more expensive and less heat control.""",3,hair styling tools,1
"""Got mine in like 2 days, that's it, terrible for my acne prone skin. 1 star.",1,face masks,1
The V design on the white nail comes off asap. It's a sticker or some kind and not adhered property.,1,real_product,0
"Very nice mask. Very comfortable and holds the heat for the right amount of time. Good quality, made well and very lightweight.",5,real_product,0
I used this product for added teeth cleaning. It works just as it says it does. My teeth are so much cleaner after using this product. Highly recommend this product.,5,real_product,0
I absolutely love the fresh from the dentist feeling that this gives me at home!  It is so easy to use as well!  I highly recommend adding this to your dental health regimen.,5,real_product,0
It is long enough that I can easily scrub my back.,5,real_product,0
I Love my hair the way it is 👍,5,real_product,0
"I am SO in love with this. It came fast, the hair is so long and gorgeous! I just can not stop swinging it",5,real_product,0
"Its not for me, the color is so of, when its dray.",3,real_product,0
Just got the product...it's definitely  to soon to ask for a review check back in a month.ok,1,real_product,0
Way more abrasive for way longer than the western ones you get at the store.,5,real_product,0
"I have used this for awhile. I ordered a new one so I would have multiple. The first one was made great. The second was not. The newer one my hair falls out half way through the night. It does not keep a tight hold at all.<br /><br />I will reorder my first purchase, but the second one I will not.",2,real_product,0
Ordered 26inches was horrible and I only bought it to wear on vacation for five days. Didn’t last 5 hours before I experienced the worst tangling and shedding. Would not recommended had to cut hair into a short bob just for it to last throughout my trip. Also extremely thin,5,real_product,0
"Great product, it was a birthday gift for my great grandson and he loves it! I love it too, smells sooo good!",5,real_product,0
"They eyebrows stencils are to long! Like seriously, who did you guys make them for,  the jolly green giant? I only gave 2 stars because the face razor it came with.",2,real_product,0
"The ceramic hair straightening tool is a game-changer for smooth, salon-quality results at home.",4,hair styling tools,1
"It has a decent texture, but unfortunately, it doesn't seem to make a significant difference in my skin's hydration and left a subtle oily residue.",2,facial moisturizer,1
I purchased these for employee prizes for a holiday party. They looked so nice in my gift bags. I didn't actually use the product but I did smell it and it smelled great and seemed like it would be a good hand cream to keep in your work drawer or your purse for the holiday. I will probably purchase this again next year for family and friend gifts.,5,real_product,0
"This lotion is a staple for dry skin, leaving my skin feeling soft, smooth, and completely hydrated all day long.",4,body lotion,1
Both the shampoo and conditioner work great for my keratin treated hair. I highly recommend! It keeps my hair frizz free and straight.,5,real_product,0
so I was really looking forward to these nail polish and press-on nails but they chipped off within a day and the color was nothing like the picture,1,nail polish/press-on nails,1
These fit my 3 year old well.  The bows are a nice size and have held their shape well. No fraying of the ribbons.,5,real_product,0
"The value for money here is unbeatable, giving you salon quality at a fraction of the cost.",5,hair oil/serum,1
Good quality for the price. Lightened you’re a nice merlot red. Made into a wig.,5,real_product,0
My only concern is that the machine gets hot rather quick.,4,real_product,0
This is an awful product! It doesn't even stick well and you can't peel it off because it never dries! Will not buy this again!,1,real_product,0
[[VIDEOID:3d39cdd11374109e0b09ec34491dd644]] Super cute wig and pretty good quality for the price! Knots were easy to bleach,5,real_product,0
Compartments do not fit into each other . Waste of time and money . Order off a professional site because you never know what u will get ordering off of Amazon . These sellers she be ashamed of themselves,1,real_product,0
It doesn’t hold curls at all if you curl it the next 5 minutes it’s back straight,2,real_product,0
"Compared to my favorite Sally Hansen Kiss Press-On Nails, these nail polishes tend to chip off more easily and have a less long-lasting adhesive which ultimately makes them feel like an inferior product.",2,nail polish/press-on nails,1
The product is fine but I only received one of the pump bottles. I would like the seller to send me what I ordered namely the second pump bottle. . I saw no way of contact except through this.,2,real_product,0
"A game-changer in my daily routine, this duo effortlessly tames my unruly locks beautifully everywhere.",5,shampoo and conditioner,1
I love this braiding hair its super soft like i wanted but i only got 4 pieces of hair not 5 like the description says. And I'm not happy about that.,3,real_product,0
"The brush is very nice, small and very soft for my daughter's hair.",5,real_product,0
Super cute and so many differ pieces to chose from. I did my nails and love how they turned out,5,real_product,0
Just started using this beard and mustache kit and it's been a game changer so far.,4,beard/mustache grooming kit,1
"The stick is not flexible, lessening the ease of use. I only use one tool of the 4 pack.",2,real_product,0
I make my own cosmetics and needed a reusable airless pump.  This one did the trick.  Easy to clean and refill.,5,real_product,0
"For under five dollars, this deodorant offers long-lasting protection and exceptional value for the price.",5,deodorant,1
"These styling irons outperform the Dyson Supersonic, providing effortless heat manipulation and a salon-quality finish.",5,hair styling tools,1
"This hair is awful. It starts to get loose when you're trying install it. The ends weren't secured as well, which made it even harder.  Didn't even have it on for a week and I was frustrated, annoyed and disappointed. I wouldn't recommend this hair to anyone.",1,real_product,0
"""Got these in the mail and the packaging was basically crushed. Total waste of money.""",1,makeup brushes,1
I should've read reviews before purchasing. They are very fragile. Not at all similar to the one's  I've  used in the past.,1,real_product,0
"plenty of curlers for my long hair. had a bit of trouble using them, but I have never been good at curling my hair, so I think that's my fault. lol",4,real_product,0
"""Comparable to Sally Hansen's Miracle Gel, but at a fraction of the price, these press-on nails truly deliver high-quality results.""",5,nail polish/press-on nails,1
"I purchased this sunscreen for my 6-year-old daughter, it tends to rub off relatively quickly after applying it to her skin, but the broad-spectrum protection and non-greasy feel were still noticeable in the few hours it managed to stay on.",3,sunscreen,1
"The container is hard to open, the ink is very hard to get off your client. VERY MESSING.",2,real_product,0
"This was a replacement for an older Norelco trimmer that I've been using for about five years.  This model is a great improvement.  From the door on the hair compartment to the settings, this is a great trimmer.",5,real_product,0
"This just feels good going on.  Got started with it when rec'd as a gift, now I keep using it because it feels good going on & my skin looks younger.",5,real_product,0
"Nice quality. Easy to use. Took one star off because the color was dark dishwater blonde, not dark brown like it looks in the picture. I gave it to my daughter who has lighter hair. I would have had to return it. It is also very nice that you get two for a great price!",4,real_product,0
"I wanted to like these, but they're so bad. The tops of the bottles do not stay on securely. They will come right off and everything in the bottle will leak out. I discovered this the hard way when while on a trip my entire bag got filled with shampoo after the top came off. In addition, because the bottles are soft, it's very easy for a little pressure to force the loose top off and then squeeze out the contents. Do yourself a favor and get the classic hard plastic travel bottles with the screw on tops.",1,real_product,0
Absolutely love these nail tips! I’ve already ordered these for the third time. They don’t bend and have a nice thickness at the tip do they won’t break. I do press on Nails and my clients tell me they last up to 4 weeks without breaking.<br />Only downside for me personally is that they don’t double up on size 6 since that’s the most used size. They double up on 5 and 4 though.<br />So it would be awesome if they add another pack of 6 instead of 4.,5,real_product,0
"After many years of artificial nails and the expense of it I decided to go back to having natural nails. Unfortunately my nails were brittle,  splitting and chipping. I tried so many products to revitalizing my nails and nothing worked untill I found Nail Aid. I highly recommend this product",5,real_product,0
"I like this brand but had always used the disposables , and I truly feel disposables work better.",4,real_product,0
"Not gonna lie, these face masks are a total game changer for glowing skin instantly.",5,face masks,1
"I expected a cheap hat-like wig, but this definitely exceeded expectations. It arrived well-packaged. Even the teeth are cute!",5,real_product,0
"These are really pretty brushes. Even the box it comes in is attractive. I kept the bottom part to use as a tray.<br /><br />The eye brushes are way too big for my eyelids! Seriously! I don't think most people could use them because of how large they are. I tried them. They do pick up the product well and they blend well. I unfortunately can't get the looks I want with them because of their size.<br /><br />Also, they are scratchy. I read that you have to hold your brushes slightly different when using natural bristles and not press as hard. I don't know if that is true or not. I have limits to how much I want it to hurt to look pretty, lol<br /><br />I have to use hair conditioner after I wash the natural bristle brushes so that they don't fray as much.<br /><br />I'm keeping them because they look great on my vanity/cosmetic area but I ordered a higher end set of eye brushes that work better for me (JS).",2,real_product,0
"Haven't tried to wash the outside or replace any insides, but so far so good!  I bought a couple for myself and a couple as gifts (and the receivers were all very pleased).  I have only tried this a bit cooled down in the fridge.  It's helped with some sinus headaches.",5,real_product,0
Better than Sally Hansen Insta-Dri but still pretty streaky and hard to apply.,3,nail polish/press-on nails,1
"I was brought up with this soap.  It was my mother's favorite.  She used nothing else.  After many unsuccessful attempts to find a good soap for me, I agree with her.",5,real_product,0
The softness and flexibility of these makeup brushes' synthetic fibers have allowed me to effortlessly build and blend complex foundation coverage without any harsh strokes or tug on my skin.,5,makeup brushes,1
"The curling iron arrived in sturdy packaging despite a longer-than-expected shipping time, making the sleek styling results worth the wait.",5,hair styling tools,1
Very sturdy! Impressive for cost. My 3 and 2 year old love it. They do complain that “it hurts” but that hasn’t stopped them from wanting to wear it.,5,real_product,0
"I wouldn't say this is quiet, but it cleans bare floor very well.  No problems otherwise",4,real_product,0
"""Actually, it's been a life-saver for my dry elbows & knees, feels great on my skin""",4,body lotion,1
"These hair styling tools outshine the competition, delivering superior results with effortless ease. Unlike my previous go-to, these tools are lightweight and heat up instantly making my styling routine a breeze.",5,hair styling tools,1
"As a parent, I've found Hawaiian Tropic Baby Lotion Sunscreen to be a reliable and effective choice for protecting my child's sensitive skin from the sun's rays.",5,sunscreen,1
Great Quality of hair! Also given gifts for purchasing product! Definitely will order again.,5,real_product,0
"""Honestly, my skin has never looked smoother after just one week of using this serum. 5 stars""",5,skincare serum,1
"Bought these as a gift for my sister - she loves them, says they're super easy to apply.",3,false eyelashes,1
"They are great containers, they just don't travel well or weren't packed well.  A few were dented, one of them was pretty bad.",4,real_product,0
"The travel-sized option is nice, but doesn't keep me dry for a full day unfortunately.",3,deodorant,1
I purchased this body lotion for myself thinking it would hydrate dry skin but disappointingly.,2,body lotion,1
"These makeup brushes are a decent, if not spectacular, addition to a modest beauty arsenal collection.",3,makeup brushes,1
"not super long lasting, but other than that very good product.",4,real_product,0
"Average performance for the mid-range price. Tools didn't last as long as expected, but decent styling results.",2,hair styling tools,1
Boar Bristles Hair Brush By Earth’s Daughter. This hair brush is so luxurious and feels fabulous going through my hair that is quite thick and not always easy to brush.<br /><br />The natural boar bristles are important to me I don't want to use plastic on my hair. In the wooden comb is sure a plus. My husband really likes both of them two.,5,real_product,0
"Non-greasy formula works well under makeup, but didn't hydrate skin as effectively as expected, so 3 stars for me.",3,facial moisturizer,1
"This sunscreen provides better protection and a more pleasant texture than Neutrogena's competitor, making it a top choice for outdoor activities.",1,sunscreen,1
These press-on nails exceeded expectations with vibrant colors and remarkably long-lasting wear.,5,nail polish/press-on nails,1
"This hair oil is better than Moroccanoil's argan oil, it leaves a richer, shinier finish without weighing my hair down.",4,hair oil/serum,1
I liked the variety of colors.  However I find the polish to be somewhat thin.  Really needs more than two coats for good coverage,3,real_product,0
These makeup brushes feel decent in my hands but lack true blending and coverage.,3,makeup brushes,1
"Easy to use, great price and great quality!",5,real_product,0
This eyeshadow said is very nice and I used some brushes and dauber to apply that I had bought off of Amazon also the dobber set came with the brushes and they help to blend it in as this is a very high pigmented makeup so if you want to make it subtle and help it blend together the daubers are the key to that I would buy this again and I wish that it had more colors I like the way it folds out and has a magnetic part on the butterfly to help it stay closed except for its a little big so you really couldn't so you can't really stored in your purse unless you have a large purse which most women are not carrying super huge purses lately.,4,real_product,0
The packs come with a lot of hair. The hair was soft and did not cut my fingers when braiding. The color matched perfectly with my daughters hair.,5,real_product,0
I don't shave- I just wanted a nice satchel to carry my pipe tobacco in.,4,real_product,0
This shampoo and conditioner duo is great value at under £10 for a set that leaves my hair feeling soft and healthy.,5,shampoo and conditioner,1
"I think at last this is my Holy Grail!  Having finally understood 8 years ago that regular shampoos were poison to my head, and first trying Wen, which was ok but expensive, then various non SLS shampoos, also just OK, and finally this which is truly in a class by itself- if you read the ingredients.<br />Very nice stuff, and so super gentle. The smell is pleasant and mild, does not smell like cheap perfume. My only complaint is that the product is very thick and the pump does not work.<br />I have used this now several times, every other day for the last 2 weeks and my hair is definitely improved. You could certainly use it every day if you so desired. I don't think conditioner adds anything to this, so I probably will use up the conditioner around my house and not re-purchase. This product makes a good 2 in one, for those who like to simplify their routine and de-clutter the bathroom. It is a little expensive, but much less expensive than many other products .You can save money by not washing your hair every day as you probably don't need to, unless you work a very dirty job. I used a quarter size dollop for my very thick, shoulder length hair, but you could probably use less. A bottle should last a couple of months or more.<br />It was the list of ingredients that truly sold me. This has a very gentle cleaner in it and Wen does not. I have suffered with bushy and coarse hair my entire life and this has actually helped. That being said, I have also been gradually shortening and layering my hair to accommodate its' natural flow.",5,real_product,0
"These high-quality makeup brushes make all the difference in a flawless, precise application.",4,makeup brushes,1
"""The sulfate-free claim seems to be an empty promise, as my scalp still feels dry and irritated after each use.""",1,shampoo and conditioner,1
"The ceramic plates on this hair straightener get extremely hot and cause burns if not careful despite the temperature control feature, resulting in an inconsistent and often damage-prone styling experience.",2,hair straightener,1
"I was really counting on it to tame my flyaways, but it just didn't deliver overall.",2,hair oil/serum,1
"""Never thought I'd say this about eyelashes, but mine are kinda flimsy and hard to apply.""",3,false eyelashes,1
The affordable prices of the nail polish and press-on nails offer great value for the long-lasting results.,3,nail polish/press-on nails,1
"Totally sucks. First trying to use it nothing was coming out. So figured like when you have a marker dry out, you usually wet it. So tried to wet the tip and it completely leaked every where for a few minutes but dried up once again. Terrible experience because once it gets on you, it’s freaking water resistant and won’t wash off no matter how much soap you put on",1,real_product,0
"This hydrating shampoo and conditioner pair gently nourish and moisturize dry hair with a rich, sulfate-free formula leaving locks soft and silky smooth.",5,shampoo and conditioner,1
"This item is fabulous for dental care, especially if you have periodontal issues.  I use baking soda with peppermint oil or clove oil, the brush with a toothpaste of my choice.",5,real_product,0
The packaging was really flimsy but the shampoo and conditioner worked reasonably well for my hair type.,2,shampoo and conditioner,1
"pretty, only issue  came in  plastic container NO lid so when package opened fell everywhere.",4,real_product,0
"These brushes hold their shape and cleaning is a breeze, a significant improvement over the Real Techniques ones I used to use which would often fall apart after months of use.",4,makeup brushes,1
great and so many for a great price,5,real_product,0
Bought this twice. The 2nd one wasn't like the first mannequin. They first mannequin hair could be flat ironed the 2nd mannequin hair burned when a flat iron was put to it so that means the 2nd ones hair is not 100% real hair like it claims.,1,real_product,0
"I loved both the colors and it worked well. As others have stated it is a bit thick, but not too difficult to apply. The look you get with 2 layers is very space/sky like especially when it's between colors. I kind of wish the colors were reversed as purple is a warmer color so i think it'd be more logical to go purple when hot but that's minor.<br /><br />However I had an issue when removing the polish once it started to chip- I wrapped my nails with gel remover wraps and let it sit, as it started to work, the process got painful to the point i had to unwrap my nails and peel the polish off instead. It felt like the polish was tightening and pulling my nails with it. I have not had this problem with any other gel polish I have used.",3,real_product,0
This lash line is a bit uneven after several applications despite following the instructions carefully.,2,false eyelashes,1
"This hair is everything it is soft, no smell and takes color well.  Just bought another order because you never know with online hair companies come and go.",5,real_product,0
I was skeptical at first but this kit completely transformed my beard game.,5,beard/mustache grooming kit,1
Great coverage. Did not match my skin color.,3,real_product,0
these nail polish press-ons were fine for a week then started chipping quickly.,2,nail polish/press-on nails,1
"Honestly the small detail that really made me dislike this grooming kit is that the provided mustache and beard combs seemed to be made out of some kind of flimsy plastic that bent easily under pressure, which totally defeats the purpose of even having a grooming tool.",1,beard/mustache grooming kit,1
Poorly made. Headbands broke while putting them on.,1,real_product,0
"I was asked to try this out in exchange for an honest review. Honestly, I was a bit weirded out that it was vanilla flavored. However, I was pleasantly surprised when it arrived! It’s more of a vanilla mint. I gave 4 stars for easy to use because it’s messy, but that goes pretty hand in hand with all charcoal powders I’ve ever used. I think it does a good job whitening as well! I’ve enjoyed all the products I’ve tried from this company.",5,real_product,0
I bought this product three months ago and it has improved my skin so much. My face produces less bumps and feels free in the sense that my face muscles are not so tense anymore...,5,real_product,0
"This hair straightener outperforms its high-end counterpart in smoothing and styling, delivering salon-quality results at a fraction of the cost.",2,hair straightener,1
"Lovely gentle formula, excellent exfoliating experience with fine particles and hydrating properties that left skin feeling soft and refreshed.",4,face masks,1
"This stuff is literally the best moisturizer I've ever tried, absorbs quickly and leaves my skin feeling silky smooth for hours.",4,body lotion,1
I would have liked an adjustable sprayer.  The kind you rotate between mist and a stream continuously.  This has off-mist-off-stream positions on the nozzle.  I didn't think about dropping the bottle and it potentially breaking either.  I'm glad for the glass because we use this for our hermit crabitat.,4,real_product,0
"If it wasn’t for Benzodent, I would have never got through my dental journey.",5,real_product,0
"For under $100, hair extensions provide an affordable and effective solution to instantly enhance and transform one's hairstyle with ease.",5,hair extensions/wigs,1
I have never used fake lashes!! The directions were easy to follow and they really do look very natural😁,5,real_product,0
"Hands down better than Pantene, left my hair soft and silky after one use.",5,shampoo and conditioner,1
Cheap knock-off and they need to get a better translator because the directions made absolutely no sense! Didn’t even bubble up at all. Complete JUNK!,1,real_product,0
These aren't even the same lashes lol they look like 2 totally different styles,1,real_product,0
"Compared to Essie's press-on nails, I was expecting a more durable finish with these nails but they started chipping within a few days of wear. The polish itself is a beautiful shade but the formula could be thicker and less prone to running while I was applying it. The brush was quite",2,nail polish/press-on nails,1
"Highly recommend this product!  After using the mask, my face fills so soft and the the lines on my forehead etc. don’t look as harsh.",5,real_product,0
"While not a game changer, this moisturizer does provide a decent base for my daily skincare routine.",3,facial moisturizer,1
"The hydrating properties of Hyaluxe Serum make a noticeable difference in skin elasticity and tone, leaving it smoother and more radiant overall.",1,skincare serum,1
I'm not sure if this product works for eczema skin,3,real_product,0
I wear my hair braided or in a ponytail to bed and around the house all the time since i have long hair. I thought these might be a comfortable alternative and they boast they they dont leave lines and it's true! Love these!,5,real_product,0
I use these for my bags that I put my resin keychains in I’m going to use them on my homemade soap wraps.,5,real_product,0
"For the price point, these makeup brushes deliver good quality but with minor quality control issues.",4,makeup brushes,1
"Purchased for myself, these press-on nails are a convenient addition to my beauty routine, looking great for the price.",3,nail polish/press-on nails,1
"Not gonna lie, these styling tools barely impressed me, with mixed mediocre results overall.",2,hair styling tools,1
"The kit is nice because it has almost all of the tools you need to do the polygel nails (except the lamp). The packaging is really nice and there are some fun things I didn’t expect to get, like the gems/bling. There is definitely a steep learning curve, but I am determined to get it to work!",4,real_product,0
I guess it’s a cool product but they’re not easy to apply,2,real_product,0
